Name,Neck Twist,Torso Twist,Shoulder Twist_R,Shoulder Flexion_R,F1,Shoulder abduction_R,neck right,Wrist Twist_R,Wrist Right.001_R,Torso Bend,Wrist Right_R,Wrist servo_R,neck left,F2,F3,Blank,Wrist servo_L.001,Wrist Right_L.001,Shoulder Twist_L.001,Shoulder abduction_L.001,Wrist Right.001_L.001,Wrist Twist_L.001,F1,F2,F3,Shoulder Flexion_L.001
Position_272,75,45,54,37,,86,58,79,37,50,47,30,43,,,,69,54,31,29,51,34,,,,70
Position_273,74,45,54,37,,86,58,79,38,50,47,30,43,,,,69,54,31,29,51,34,,,,70
Position_274,73,45,54,37,,86,58,79,38,50,47,30,43,,,,69,54,31,29,51,35,,,,70
Position_275,72,45,54,37,,86,58,79,39,50,47,30,43,,,,69,54,31,29,51,36,,,,70
Position_276,71,46,54,37,,86,58,79,40,50,47,30,43,,,,69,54,31,29,51,37,,,,71
Position_277,70,46,54,37,,86,58,80,41,50,47,30,43,,,,69,53,32,29,52,38,,,,71
Position_278,69,46,54,37,,86,57,80,41,50,47,30,44,,,,70,53,32,29,52,39,,,,71
Position_279,68,46,54,37,,86,56,80,42,50,47,30,44,,,,70,53,32,29,52,40,,,,71
Position_280,67,46,55,37,,86,56,80,42,49,47,30,45,,,,70,53,32,29,52,41,,,,72
Position_281,66,46,55,36,,86,55,81,42,49,47,30,46,,,,70,52,32,29,52,42,,,,72
Position_282,64,46,55,36,,86,54,81,43,49,47,30,47,,,,70,52,32,29,52,43,,,,72
Position_283,63,46,55,35,,86,53,81,43,49,47,30,48,,,,71,52,33,29,52,44,,,,72
Position_284,62,47,55,35,,86,52,82,43,49,47,29,49,,,,71,52,33,29,52,45,,,,73
Position_285,61,47,55,35,,86,51,82,43,48,47,29,50,,,,71,52,33,29,51,46,,,,73
Position_286,60,47,55,34,,86,50,82,43,48,47,29,51,,,,71,52,33,29,51,47,,,,73
Position_287,59,47,56,34,,86,49,83,42,48,47,29,52,,,,72,52,34,29,51,48,,,,74
Position_288,58,47,56,33,,86,48,83,42,48,47,29,52,,,,72,52,34,29,51,48,,,,74
Position_289,56,47,56,33,,86,47,83,42,48,47,29,53,,,,72,52,34,29,51,49,,,,74
Position_290,55,47,56,32,,86,46,84,42,47,47,28,54,,,,72,52,34,28,51,50,,,,74
Position_291,55,48,56,32,,86,46,84,42,47,47,28,54,,,,73,52,34,28,51,50,,,,75
Position_292,54,48,56,31,,86,46,84,41,47,46,28,54,,,,73,52,35,28,51,51,,,,75
Position_293,53,48,56,31,,86,46,85,41,47,46,28,54,,,,73,52,35,28,51,51,,,,75
Position_294,52,48,57,30,,86,46,85,41,47,46,27,54,,,,73,52,35,27,51,51,,,,75
Position_295,52,48,57,30,,86,47,85,40,47,46,27,53,,,,73,52,36,27,50,51,,,,75
Position_296,51,48,57,30,,86,48,85,40,47,46,25,52,,,,74,52,36,27,50,50,,,,76
Position_297,51,48,57,30,,86,49,85,40,47,46,24,51,,,,74,52,36,26,50,49,,,,76
Position_298,50,48,57,29,,86,50,85,39,47,46,22,50,,,,74,52,36,26,50,48,,,,76
Position_299,50,49,57,29,,86,51,86,39,48,46,21,49,,,,74,52,37,25,50,47,,,,76
Position_300,50,49,57,29,,86,52,86,39,48,46,20,48,,,,74,52,37,25,50,45,,,,76
Position_301,50,49,57,29,,86,53,86,38,48,46,20,47,,,,74,53,37,25,50,43,,,,76
Position_302,50,49,57,29,,86,53,86,38,48,45,19,47,,,,75,53,38,24,50,42,,,,76
Position_303,50,49,57,30,,86,54,86,38,49,45,18,46,,,,75,53,38,24,50,39,,,,76
Position_304,50,49,57,30,,86,55,86,37,49,45,18,45,,,,75,53,38,23,49,37,,,,75
Position_305,50,49,57,31,,86,55,86,37,49,45,17,45,,,,75,53,39,23,49,35,,,,75
Position_306,50,49,57,31,,86,55,86,37,50,45,17,45,,,,75,53,39,22,49,33,,,,75
Position_307,50,49,57,32,,86,55,86,37,50,45,16,45,,,,75,53,39,22,49,30,,,,74
Position_308,50,49,57,32,,86,55,86,36,50,45,16,45,,,,75,53,39,21,49,28,,,,74
Position_309,50,50,57,33,,86,54,86,36,50,45,15,46,,,,75,53,40,21,49,26,,,,73
Position_310,50,50,57,33,,86,53,86,36,51,45,15,47,,,,75,53,40,21,49,24,,,,73
Position_311,50,50,56,34,,86,52,86,36,51,45,15,48,,,,74,53,40,20,49,21,,,,72
Position_312,50,50,56,35,,86,51,86,36,51,45,14,49,,,,74,53,41,20,49,20,,,,71
Position_313,50,50,56,35,,86,49,86,35,52,45,14,51,,,,74,53,41,19,49,18,,,,71
Position_314,50,50,55,36,,86,48,86,35,52,45,13,52,,,,73,53,41,19,49,16,,,,70
Position_315,50,50,55,36,,86,47,86,35,52,45,13,53,,,,73,53,42,19,49,15,,,,70
Position_316,50,50,55,36,,86,46,86,35,52,45,13,54,,,,72,53,42,18,49,14,,,,70
Position_317,50,50,54,37,,86,45,86,36,52,45,12,55,,,,72,53,42,18,49,13,,,,69
Position_318,50,50,54,37,,86,45,86,36,53,45,12,55,,,,72,53,43,18,49,12,,,,69
Position_319,50,50,54,37,,86,45,86,36,53,45,12,55,,,,72,52,43,18,49,12,,,,69
Position_320,50,50,53,37,,86,45,86,36,53,45,11,55,,,,72,52,43,17,49,12,,,,69
Position_321,50,50,53,37,,86,45,85,37,53,45,11,55,,,,72,52,44,17,49,12,,,,69
Position_322,50,50,53,37,,86,46,85,37,53,45,11,54,,,,72,52,44,17,49,12,,,,69
Position_323,50,50,52,37,,86,46,85,37,53,45,10,54,,,,72,52,44,17,49,12,,,,70
Position_324,50,50,52,36,,86,47,85,38,52,46,10,53,,,,72,52,45,17,49,13,,,,70
Position_325,50,50,52,36,,86,48,84,38,52,46,10,52,,,,73,52,45,17,49,13,,,,70
Position_326,50,50,51,36,,86,48,84,39,52,46,10,52,,,,73,52,45,16,49,13,,,,70
Position_327,50,50,51,35,,86,49,84,39,52,46,9,51,,,,73,52,46,16,49,13,,,,71
Position_328,50,50,51,35,,86,50,83,40,52,46,9,50,,,,73,52,46,16,49,13,,,,71
Position_329,50,50,51,34,,86,51,83,41,52,47,9,49,,,,74,52,46,16,49,14,,,,71
Position_330,50,50,50,34,,86,52,82,41,52,47,9,48,,,,74,51,47,16,49,14,,,,72
Position_331,50,50,50,33,,86,52,81,42,52,47,8,48,,,,74,51,47,16,49,14,,,,72
Position_332,50,50,50,33,,86,53,81,42,51,47,8,47,,,,75,51,47,16,49,15,,,,73
Position_333,50,50,50,32,,86,53,80,43,51,48,8,47,,,,75,51,48,15,50,15,,,,73
Position_334,50,50,49,31,,86,53,79,44,51,48,8,47,,,,76,51,48,15,50,16,,,,74
Position_335,50,50,49,31,,86,53,79,44,51,48,8,47,,,,76,51,48,15,50,16,,,,74
Position_336,50,50,49,30,,86,53,78,45,51,48,8,47,,,,77,51,49,15,50,17,,,,75
Position_337,50,50,49,29,,86,52,77,45,51,48,7,48,,,,77,51,49,15,50,18,,,,75
Position_338,50,50,48,28,,86,52,76,46,50,49,7,48,,,,78,51,49,15,50,18,,,,76
Position_339,50,50,48,28,,86,51,75,47,50,49,7,49,,,,78,51,50,15,50,19,,,,77
Position_340,50,50,48,27,,86,51,74,47,50,49,7,49,,,,79,50,50,15,50,20,,,,77
Position_341,50,50,48,26,,86,50,73,48,50,49,7,50,,,,80,50,50,15,50,20,,,,78
Position_342,50,50,48,25,,86,50,73,48,50,49,7,50,,,,80,50,50,15,50,21,,,,79
Position_343,50,50,47,24,,86,49,72,48,50,49,7,51,,,,81,50,51,15,50,22,,,,79
Position_344,50,50,47,24,,86,48,71,49,49,50,6,52,,,,81,50,51,15,50,23,,,,80
Position_345,50,50,47,23,,86,48,70,49,49,50,6,52,,,,82,50,51,14,50,24,,,,81
Position_346,50,50,47,22,,86,47,69,49,49,50,6,53,,,,83,50,51,14,50,25,,,,81
Position_347,50,50,47,21,,86,47,68,50,49,50,6,53,,,,83,50,52,14,50,26,,,,82
Position_348,50,50,46,20,,86,47,67,50,49,50,6,53,,,,84,50,52,14,50,27,,,,83
Position_349,50,50,46,19,,86,47,66,50,49,50,6,53,,,,84,50,52,14,50,28,,,,83
Position_350,50,50,46,19,,86,47,65,50,49,50,6,53,,,,85,50,52,14,50,29,,,,84
Position_351,50,50,46,18,,86,47,64,50,49,50,6,53,,,,86,50,53,14,50,30,,,,85
Position_352,50,50,46,17,,86,48,63,50,49,50,6,52,,,,86,50,53,14,50,31,,,,85
Position_353,50,50,46,16,,86,48,62,50,49,50,6,52,,,,87,50,53,14,50,32,,,,86
Position_354,50,50,46,15,,86,49,61,50,49,50,6,51,,,,87,50,53,14,50,34,,,,87
Position_355,50,50,46,15,,86,50,60,50,49,50,6,50,,,,88,50,53,14,50,35,,,,87
Position_356,50,50,45,14,,86,51,60,50,49,50,6,49,,,,88,50,54,14,50,36,,,,88
Position_357,50,50,45,13,,86,52,59,50,49,50,6,48,,,,89,50,54,14,50,37,,,,89
Position_358,50,50,45,12,,86,53,58,50,49,50,6,47,,,,90,50,54,14,50,38,,,,89
Position_359,50,50,45,12,,86,53,57,50,49,50,6,47,,,,90,50,54,14,50,39,,,,90
Position_360,50,50,45,11,,86,54,56,50,49,50,6,46,,,,91,50,54,14,50,40,,,,90
Position_361,50,50,45,10,,86,54,56,50,49,50,6,46,,,,91,50,54,14,50,42,,,,91
Position_362,50,50,45,10,,86,55,55,50,49,50,6,45,,,,91,50,55,14,50,43,,,,91
Position_363,50,50,45,9,,86,55,54,50,49,50,6,45,,,,92,50,55,14,50,44,,,,92
Position_364,50,50,45,8,,86,55,54,50,49,50,6,45,,,,92,50,55,14,50,44,,,,92
Position_365,50,50,45,8,,86,55,53,50,49,50,5,45,,,,93,50,55,14,50,45,,,,93
Position_366,50,50,45,7,,86,55,52,50,50,50,5,45,,,,93,50,55,14,50,46,,,,93
Position_367,50,50,45,7,,86,54,52,50,50,50,5,46,,,,93,50,55,14,50,47,,,,93
Position_368,50,50,45,7,,86,54,52,50,50,50,5,46,,,,94,50,55,14,50,48,,,,94
Position_369,50,50,45,6,,86,54,51,50,50,50,5,46,,,,94,50,55,14,50,48,,,,94
Position_370,50,50,44,6,,86,54,51,50,50,50,5,46,,,,94,50,55,14,50,49,,,,94
Position_371,50,50,44,6,,86,53,51,50,50,50,5,47,,,,94,50,55,14,50,49,,,,94
Position_372,50,50,44,6,,86,53,50,50,50,50,5,47,,,,94,50,56,14,50,50,,,,95
Position_373,50,50,44,5,,86,53,50,50,50,50,5,47,,,,94,50,56,14,50,50,,,,95
Position_374,50,50,44,5,,86,52,50,50,50,50,5,48,,,,95,50,56,14,50,50,,,,95
Position_375,50,50,44,5,,86,52,50,50,50,50,5,48,,,,95,50,56,14,50,50,,,,95
Position_376,50,50,44,5,,86,52,50,50,50,50,5,48,,,,95,50,56,14,50,50,,,,95
Position_377,50,50,44,5,,86,51,50,50,50,50,5,49,,,,95,50,56,14,50,50,,,,95
Position_378,50,50,44,5,,86,51,50,50,50,50,5,49,,,,95,50,56,14,50,50,,,,95
Position_379,50,50,44,5,,86,51,50,50,50,50,5,49,,,,95,50,56,14,50,50,,,,95
Position_380,50,50,44,5,,86,50,50,50,50,50,5,50,,,,95,50,56,14,50,50,,,,95
